start,iteration,score,amp_scale_1,amp_scale_2,amp_scale_3,amp_scale_4,amp_scale_5,amp_scale_6,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5,mean_fx,mean_fy,abs_mean_fy,mean_abs_fy,mean_force_mag,peak_force_mag,energy_proxy,fx_over_abs_fy
1,3,4.365470329368294,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6544393241167435,0.6144393241167435,4.3677333833443885,-0.006070698804743643,0.006070698804743643,12.793634190629396,15.789605984144648,26.213330324662643,0.10708199999999922,719.4778597698576
2,4,4.360789996717388,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.9170988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.363153370786959,-0.006637797823908386,0.006637797823908386,12.674753093156804,15.466737679871578,25.058258332091523,0.11153090565460698,657.3194132354428
1,3,4.360424438703306,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.5744393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.362707669748141,-0.007079552241780334,0.007079552241780334,12.968657099342689,16.2161759775307,26.854434909516552,0.10708199999999926,616.2406209818471
1,3,4.359483656609538,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6544393241167435,0.6144393241167435,0.6144393241167435,4.361743977070706,-0.005934023058395155,0.005934023058395155,12.728402495950478,15.646036671637479,25.974718024969846,0.10708199999999919,735.0399440898585
1,3,4.355852714560709,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6544393241167435,4.358121399611347,-0.006352252531939485,0.006352252531939485,12.805931831267772,15.85388753644179,26.29927508823821,0.10708199999999922,686.0749596617053
2,4,4.353972907645284,1.1970929748201542,1.2202782177955611,0.8164957676317802,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.356342137709228,-0.007202225922232515,0.007202225922232515,12.83492625564901,15.867102888108805,25.54426422380402,0.11125927727495585,604.860522947726
1,2,4.349790788522002,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.352063133890467,-0.006535268423247544,0.006535268423247544,12.801934135799202,15.86093780420188,26.29579082127683,0.10708199999999922,665.9348709242174
1,4,4.349790788522002,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.352063133890467,-0.006535268423247544,0.006535268423247544,12.801934135799202,15.86093780420188,26.29579082127683,0.10708199999999922,665.9348709242174
1,3,4.3411837354113345,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.5744393241167435,4.34345974706885,-0.006718582875785841,0.006718582875785841,12.798293467081344,15.868378860190692,26.29208788750167,0.10708199999999922,646.4845083213795
2,4,4.337513564346825,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7410810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.339838129478919,-0.007065517902345163,0.007065517902345163,12.91449765684461,15.893452617828487,25.547395723684197,0.10916273870235002,614.2278866830773
1,3,4.334737564976938,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.5744393241167435,0.6144393241167435,0.6144393241167435,4.337021949615319,-0.00713723191909628,0.00713723191909628,12.873575214917519,16.078246416576977,26.619306266692135,0.10708199999999926,607.6616255121601
1,3,4.333719394741786,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6544393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.335981024723858,-0.0059994991036211335,0.0059994991036211335,12.62788678609591,15.503417263160156,25.730011411716408,0.1070819999999992,722.7238390796289
2,4,4.333680504360626,1.1970929748201542,1.25,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.336026798894362,-0.006913007408387898,0.006913007408387898,12.828582459402805,15.758591327566428,25.197524778277447,0.11040171927840603,627.2272750110528
1,3,4.329420799533376,1.1600000000000001,1.0,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.5744393241167435,0.6144393241167435,4.331702343398711,-0.006995193266773072,0.006995193266773072,12.811158560204788,15.934544991678944,26.38135625806547,0.10708199999999925,619.23983772888
1,3,4.319195091160766,1.1600000000000001,1.0,1.0,0.92,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.321407386421699,-0.006124763046650969,0.006124763046650969,12.821616286417749,15.81188725631859,26.244940171718184,0.10448999999999922,705.5631954259279
2,4,4.318905281945431,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.25,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.3212501411185675,-0.006796428126716478,0.006796428126716478,12.69453646260008,15.541529684367012,25.135031271526234,0.11044653053006673,635.8119383521341
