time,x,y,yaw,vx,vy,yaw_rate
2.0009999999998906,-3.6487374251674725,-0.0251284741453346,-1.0193838395824812,-0.05810500176568576,0.12674761878153942,-2.6974932394673385
2.0019999999998905,-3.6487961650498244,-0.025002329467235088,-1.0220760859826004,-0.05933745361129124,0.1255249424683384,-2.6864951983628047
2.0029999999998904,-3.6488561334511607,-0.02487741222141334,-1.0247572806382146,-0.060561827805186555,0.12429318801082916,-2.675393669543153
2.0039999999998903,-3.6489173222454987,-0.02475373148672995,-1.0274273203726056,-0.06177803036544559,0.12305235508164968,-2.6641892955397024
2.00499999999989,-3.6489797232129644,-0.024631296342037038,-1.03008610265612,-0.06298596750345584,0.12180244400954947,-2.65288272777639
2.00599999999989,-3.6490433280399794,-0.02451011586550817,-1.0327335256150756,-0.06418554561071174,0.1205434558073227,-2.64147462659598
2.00699999999989,-3.6491081283194347,-0.024390199133940325,-1.0353694880406943,-0.06537667124588772,0.11927539219962557,-2.6299656612889524
2.00799999999989,-3.649174115550852,-0.02427155522202815,-1.037993889398067,-0.06655925112225039,0.11799825565069581,-2.6183565101250696
2.0089999999998898,-3.649241281140531,-0.024154193201610486,-1.0406066298351493,-0.06773319209547919,0.11671204939199144,-2.6066478603876226
2.0099999999998897,-3.649309616401688,-0.02403812214088936,-1.0432076101917946,-0.06889840115197567,0.11541677744976436,-2.594840408410305
2.0109999999998895,-3.649379112554581,-0.02392335110362136,-1.045796732008824,-0.07005478539775364,0.11411244467258297,-2.582934859616655
2.0119999999998894,-3.649449760726622,-0.02380988914828155,-1.0483738975371368,-0.07120225204801682,0.11279905675881499,-2.570931928561943
2.0129999999998893,-3.6495215519524846,-0.02369774532719991,-1.0509390097468665,-0.07234070841754536,0.11147662028407944,-2.5588323389773557
2.013999999999889,-3.6495944771741966,-0.023586928685670333,-1.0534919723365779,-0.07347006191203094,0.11014514272867222,-2.5466368238162485
2.014999999999889,-3.6496685272412295,-0.02347744826103222,-1.0560326897425152,-0.07459022002051847,0.1088046325049653,-2.5343461253021884
2.015999999999889,-3.649743692910576,-0.023369313081724703,-1.0585610671478969,-0.07570109030913502,0.10745509898477378,-2.521960994978412
2.016999999999889,-3.649819964846829,-0.023262532166313462,-1.0610770104922609,-0.07680258041630929,0.10609655252667745,-2.5094821937582323
2.0179999999998888,-3.6498973336222473,-0.02315711452249035,-1.0635804264808604,-0.07789459804971234,0.10472900450327555,-2.4969104919758123
2.0189999999998887,-3.6499757897168283,-0.02305306914604573,-1.0660712225941107,-0.07897705098517822,0.10335246732834252,-2.484246669436586
2.0199999999998886,-3.650055323518375,-0.022950405019813772,-1.0685493070970855,-0.08004984706789525,0.1019669544838406,-2.4714915154664454
2.0209999999998884,-3.6501359253225676,-0.02284913111259081,-1.0710145890490617,-0.08111289421619261,0.10057248054673007,-2.4586458289586246
2.0219999999998883,-3.65021758533304,-0.02274925637802703,-1.0734669783131088,-0.0821661004282841,0.09916906121550116,-2.445710418416994
2.022999999999888,-3.6503002936614637,-0.022650789753491808,-1.0759063855657198,-0.08320937379237037,0.09775671333633058,-2.432686101994214
2.023999999999888,-3.650384040327647,-0.022553740158913146,-1.078332722306477,-0.0842426225005432,0.09633545492874206,-2.419573707522902
2.024999999999888,-3.650468815259645,-0.022458116495591724,-1.080745900867743,-0.08526575486697952,0.09490530521062188,-2.406374072537612
2.025999999999888,-3.650554608293895,-0.022363927644990383,-1.0831458344243707,-0.0862786793509593,0.09346628462240761,-2.3930880442850166
2.026999999999888,-3.6506414091753743,-0.02227118246749987,-1.0855324370034145,-0.08728130458528825,0.0920184148502299,-2.379716479719216
2.0279999999998877,-3.6507292075577915,-0.02217988980118213,-1.0879056234938274,-0.08827353941075398,0.09056171884774251,-2.366260245478534
2.0289999999998876,-3.6508179930038147,-0.02209005846049253,-1.0902653096561252,-0.08925529291729085,0.08909622085632432,-2.3527202178395425
2.0299999999998875,-3.6509077549853433,-0.02200169723498286,-1.0926114121319916,-0.09022647449257261,0.0876219464232767,-2.339097282643305
2.0309999999998873,-3.6509984828838355,-0.021914814887987334,-1.094943848453791,-0.09118699387879214,0.08613892241757098,-2.32539233518799
2.0319999999998872,-3.6510901659906945,-0.021829420155294273,-1.0972625370539568,-0.09213676123842038,0.08464717704262067,-2.311606280081028
2.032999999999887,-3.651182793507725,-0.02174552174380679,-1.0995673972742068,-0.09307568722975962,0.08314673984546142,-2.2977400310428506
2.033999999999887,-3.6512763545476714,-0.021663128330196377,-1.101858349374535,-0.09400368309311685,0.08163764172161651,-2.283794510652978
2.034999999999887,-3.6513708381348513,-0.02158224855955414,-1.1041353145419162,-0.09492066074841421,0.08011991491480512,-2.2697706500277253
2.035999999999887,-3.6514662332058836,-0.021502891044045333,-1.1063982148986482,-0.09582653290502309,0.07859359301051314,-2.2556693884171253
2.0369999999998867,-3.6515625286105435,-0.02142506436157385,-1.1086469735102464,-0.09672121318454825,0.07705871092229,-2.2414916727067395
2.0379999999998866,-3.651659713112739,-0.021348777054464644,-1.1108815143927842,-0.09760461625719188,0.0755153048694581,-2.2272384568078656
2.0389999999998865,-3.6517577753916353,-0.021274037628173315,-1.1131017625195603,-0.09847665799218766,0.07396341234472226,-2.2129107009172038
2.0399999999998863,-3.6518567040429337,-0.021200854550033916,-1.1153076438269525,-0.09933725562260132,0.07240307206994459,-2.1985093706243215
2.0409999999998862,-3.6519564875803265,-0.021129236248057726,-1.1174990852192916,-0.10018632792454049,0.07083432393810496,-2.184035435842262
2.041999999999886,-3.652057114437133,-0.02105919110979791,-1.1196760145725668,-0.10102379541049093,0.06925720893919966,-2.1694898695333755
2.042999999999886,-3.6521585729681405,-0.02099072748129736,-1.1218383607367404,-0.1018495805360944,0.06767176906754778,-2.154873646199015
2.043999999999886,-3.652260851451654,-0.020923853666139768,-1.1239860535364212,-0.10266360791919878,0.06607804720768158,-2.1401877400982228
2.044999999999886,-3.6523639380917756,-0.020858577924626746,-1.126119023769605,-0.103465804569447,0.06447608699571276,-2.1254331231571606
2.0459999999998857,-3.6524678210209105,-0.02079490847310734,-1.1282372032041512,-0.10425610012603975,0.06286593265281468,-2.110610762528173
2.0469999999998856,-3.6525724883025212,-0.020732853483489414,-1.130340524571628,-0.10503442710063722,0.06124762878728462,-2.0957216177555473
2.0479999999998855,-3.6526779279341213,-0.02067242108296623,-1.1324289215581065,-0.10580072112171565,0.059621220161613656,-2.0807666375051386
2.0489999999998854,-3.6527841278505115,-0.020613619353994837,-1.134502328791451,-0.10655492117616253,0.05798675142119102,-2.0657467558183047
2.0499999999998852,-3.6528910759272586,-0.02055645633456611,-1.1365606818246115,-0.10729696984364084,0.05634426678184789,-2.0506628878589415
2.050999999999885,-3.6529987599843987,-0.02050094001880847,-1.1386039171144018,-0.1080268135195248,0.054693809674599844,-2.0355159251384034
2.051999999999885,-3.653107167790359,-0.0204470783579681,-1.1406319719952458,-0.10874440262336767,0.05303542234795562,-2.020306730230347
2.052999999999885,-3.6532162870660807,-0.020394879261806442,-1.142644784647404,-0.10944969179241422,0.05136914543137798,-2.005036131030634
2.053999999999885,-3.6533261054893287,-0.020344350600450083,-1.144642294059278,-0.11014264006427282,0.04969501746835289,-1.9897049146819945
2.0549999999998847,-3.653436610699184,-0.020295500206716048,-1.1466244399835566,-0.1108232110602977,0.048013074434531185,-1.9743138213752038
2.0559999999998846,-3.653547790300729,-0.02024833587891575,-1.148591162887235,-0.11149137319227215,0.046323349265988314,-1.9588635383631334
2.0569999999998845,-3.653659631869969,-0.020202865384109637,-1.1505424038959522,-0.11214709993009846,0.04462587143500051,-1.9433546946827462
2.0579999999998844,-3.653772122959076,-0.02015909646174007,-1.1524781047336814,-0.11279037018699893,0.04292066662548218,-1.9277878572661833
2.0589999999998843,-3.6538852511021043,-0.020117036827510083,-1.1543982076595816,-0.11342116889908561,0.04120775657593767,-1.912163529314195
2.059999999999884,-3.653999003821432,-0.020076694177300843,-1.1563026554047782,-0.114039487893074,0.03948715917139366,-1.896482151959731
2.060999999999884,-3.6541133686352456,-0.02003807619083564,-1.158191391112903,-0.11464532714056846,0.03775888887218012,-1.8807441102955422
2.061999999999884,-3.6542283330665146,-0.020001190534713154,-1.160064358289241,-0.11523869647714396,0.03602295755962836,-1.8649497446825845
2.062999999999884,-3.6543438846539154,-0.019966044864365984,-1.161921500764046,-0.1158196178055989,0.034279375849343645,-1.8490993677993954
